acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,streaming_platform
0.895,0.787,128888.0,0.312,0.0224,0.115,-12.401,0.0383,119.899,0.425,75.0,7,1,Spotify
0.6367029285733282,0.4823856293164498,229929.60404682497,0.4447090969214985,0.1082993121241774,0.17933915629,-11.771179113064315,0.0603727396146841,115.6524565259242,0.5387638147150112,38.64009088550668,7,1,Spotify
0.2037748321678321,0.6130641996891997,223290.3661227661,0.6112626845376845,0.0062539308560606,0.2697752836052836,-6.8922486013986015,0.1113128749028749,108.32932078477076,0.4624991297591299,61.88164335664335,11,1,Apple Music
0.368,0.737,188990.0,0.77,0.0,0.306,-7.752999999999999,0.51,158.351,0.431,75.0,10,0,Spotify
0.207,0.8759999999999999,190784.0,0.444,0.0008269999999999,0.105,-10.904000000000002,0.303,92.011,0.3389999999999999,79.0,8,0,Spotify
0.8236249999999999,0.617625,244124.875,0.239925,0.000779325,0.1545625,-11.94775,0.336175,102.79575,0.567,11.625,5,1,Apple Music
0.4393960192256815,0.3670756071089405,359337.95551824715,0.4344909079500746,0.7035899002679421,0.1583716549654049,-13.0735871320038,0.0441644654727988,109.48934891805726,0.1685146952584451,44.41743827160494,2,1,Apple Music
0.0456,0.755,205147.0,0.575,0.00124,0.276,-8.392999999999999,0.0678,85.98700000000001,0.49,79.0,4,0,Spotify
0.0710248571428571,0.6573571428571429,178922.85714285713,0.8149285714285713,0.0591728842857142,0.2405428571428571,-5.173214285714286,0.1198928571428571,134.0699285714286,0.6505714285714286,57.785714285714285,7,1,Apple Music
0.0404,0.841,164147.0,0.623,0.0,0.126,-6.76,0.0776,121.983,0.7440000000000001,77.0,0,1,Spotify
0.226,0.792,184253.0,0.37,1.32e-05,0.0917,-7.906000000000001,0.198,80.09899999999999,0.76,77.0,3,0,Spotify
0.0776,0.643,195419.0,0.904,0.0,0.1889999999999999,-3.694,0.0739,103.028,0.481,81.0,0,1,Spotify
0.426346194,0.4119099999999999,268633.33,0.57938,0.5358016139999999,0.161618,-7.383840000000001,0.039616,102.19817999999998,0.3133499999999999,45.8,1,1,Apple Music
0.0137,0.5770000000000001,169667.0,0.833,0.0,0.121,-3.337,0.0695,107.936,0.58,80.0,5,1,Spotify
0.6643426820602789,0.4829536023391813,232877.0239478183,0.3412802457040037,0.1887419606985965,0.1752103035537561,-13.85006774808817,0.0428173923526765,110.82343201349528,0.4705311067926226,31.455428699955014,7,1,Apple Music
0.0797,0.752,208812.0,0.706,0.000752,0.129,-6.274,0.0636,125.041,0.33,84.0,5,1,Spotify
0.0845,0.511,234434.0,0.795,0.0,0.102,-3.714,0.146,175.987,0.432,79.0,8,1,Spotify
0.0466,0.742,221176.0,0.882,0.0,0.206,-2.862,0.1169999999999999,102.04,0.4629999999999999,78.0,7,1,Spotify
0.6493333333333333,0.5159999999999999,231833.72222222225,0.3269444444444445,0.0708336777777777,0.3441666666666667,-11.149777777777778,0.0354277777777777,109.66722222222222,0.4376666666666666,48.05555555555556,0,1,Apple Music
0.00381,0.481,232960.0,0.765,0.000737,0.119,-4.025,0.0388,102.829,0.465,76.0,7,1,Spotify
0.1769128443764569,0.5330962266899765,251068.73639277383,0.7365194930069929,0.078310345512432,0.2344158508158508,-7.956067458236208,0.0523610338966588,126.4084065705128,0.6057511412198914,46.21841006216005,9,1,Apple Music
0.9946666666666668,0.1353333333333333,288000.0,0.1342333333333333,0.8969999999999999,0.1169999999999999,-19.125333333333327,0.0465333333333333,86.13999999999999,0.0481666666666666,37.0,7,1,Spotify
0.359,0.409,280842.0,0.6779999999999999,4.76e-06,0.1669999999999999,-7.731,0.0878,89.96799999999999,0.168,79.0,9,1,Spotify
0.8267500000000001,0.23675,533545.25,0.01940675,0.0925706,0.09545,-33.47625,0.0700249999999999,78.051,0.1042,52.25,5,1,Spotify
0.8578146026612941,0.515687279625256,247752.59694531263,0.3474497504893986,0.2447092248906945,0.2093290274321727,-12.154777849103208,0.0892234128027775,106.83841625255644,0.6203778337556718,12.149597783988323,5,1,Apple Music
0.082115,0.532,239083.5,0.808,0.0150356333333333,0.2003333333333333,-6.811166666666667,0.2116666666666666,166.5088333333333,0.6041666666666666,52.33333333333333,7,1,Spotify
0.1946107142857142,0.6297142857142858,305924.8571428572,0.7237857142857143,0.3427214285714285,0.1642714285714286,-8.170428571428571,0.0737285714285714,107.427,0.3936999999999999,56.92857142857143,11,1,Apple Music
0.1216003181212121,0.3213393939393939,364396.3232323232,0.6995462626262626,0.3472802657878788,0.1841642424242424,-8.636075757575759,0.0466472727272727,108.9655484848485,0.3049016161616162,39.64949494949495,11,1,Apple Music
0.98227950310559,0.4066128364389234,184556.9068322981,0.0983577639751552,0.9329668737060042,0.1329935817805383,-23.70680952380953,0.041283850931677,93.05801242236028,0.2821755693581781,52.5776397515528,4,1,Spotify
0.147,0.86,244507.0,0.682,0.00931,0.0225,-9.046,0.0406,123.829,0.98,57.0,11,0,Spotify
0.7334808791208788,0.67470989010989,138643.7135531135,0.3380754578754579,0.0012122652454212,0.1263717948717948,-12.719328937728935,0.0660395604395604,125.76103956043956,0.5359003663003661,47.56556776556777,2,1,Apple Music
0.212925,0.7989999999999999,206032.375,0.73625,1.9815e-05,0.149675,-4.930125,0.172125,173.530625,0.7601249999999999,55.0,3,0,Apple Music
0.1943807316,0.3509266666666666,228434.06,0.7815266666666666,0.2867637533333333,0.3363986666666666,-7.040533333333333,0.1016553333333333,138.51942,0.3909439999999999,40.74,11,1,Apple Music
0.122,0.7859999999999999,163880.0,0.764,0.0,0.102,-2.935,0.0798,90.979,0.913,86.0,11,1,Spotify
0.1101,0.677,254990.0,0.58975,0.09789515,0.119825,-9.06525,0.062675,111.78324999999998,0.8455,42.25,1,1,Apple Music
0.0788,0.799,199849.0,0.597,5.66e-06,0.1,-5.131,0.0611,110.001,0.419,76.0,5,0,Spotify
0.6306364037607671,0.6008156121645332,206148.46633323908,0.5819278418109637,0.3519522261214621,0.1703948532913997,-9.751655567676858,0.0624926459097753,118.754236436388,0.730657436774093,23.19718925362683,7,1,Apple Music
0.0805158666666666,0.3063333333333334,540971.6666666665,0.6626666666666667,0.2592355555555555,0.1679777777777777,-7.0265555555555546,0.0453444444444444,107.43655555555556,0.2187888888888888,46.0,9,0,Apple Music
0.0771,0.758,193316.0,0.902,0.807,0.3670000000000001,-8.243,0.056,94.976,0.68,55.0,11,0,Apple Music
0.211304,0.6034,259966.2,0.5994250000000001,0.0091817499999999,0.197985,-9.37175,0.044905,117.77622499999998,0.5202,48.275,7,1,Apple Music
0.038931536,0.4631744444444444,289968.44425925927,0.7863103703703704,0.0486570434444444,0.1838674074074074,-7.200078888888887,0.098430074074074,134.3422175925926,0.4052872222222222,47.59518518518519,11,1,Apple Music
0.0012570858664772,0.3337329545454545,315491.8230744949,0.947390625,0.2793339508585859,0.1838245422979798,-5.187504261363636,0.1062718434343434,123.15604987373736,0.2403803819444444,48.09990530303031,2,1,Apple Music
0.0946516666666666,0.8574999999999999,245171.0,0.6434166666666666,0.1237035,0.2481333333333333,-9.874333333333334,0.10985,103.93833333333332,0.8697499999999999,49.08333333333334,11,0,Apple Music
0.3804479451028335,0.1488884845271671,253287.2182081153,0.3977404192082701,0.6604258855290527,0.3484510323083312,-20.82497329381288,0.0535731785598104,71.65676285836545,0.0760732656200489,55.51186338158816,1,1,Apple Music
0.0174,0.7290000000000001,177067.0,0.545,0.000274,0.369,-7.818,0.0316,103.012,0.514,88.0,0,1,Spotify
0.177,0.604,323853.0,0.952,0.8809999999999999,0.0874,-3.423,0.0373,112.844,0.505,40.0,10,0,Spotify
0.8665451388888891,0.2700253472222222,310157.31249999994,0.2471045138888889,0.461594486736111,0.2238989583333333,-16.56411111111111,0.04673203125,115.8060486111111,0.2522283854166666,9.6484375,5,1,Apple Music
0.337,0.795,346460.0,0.7509999999999999,0.0,0.0983,-3.661,0.0675,113.033,0.537,77.0,8,1,Spotify
0.9506353458896178,0.3131878616155063,241304.3028800465,0.1978183311292931,0.2590931692052479,0.2320892097620813,-16.7511431121911,0.0881944492426258,89.61473248858253,0.1903966821914524,4.483065069850339,0,1,Apple Music
0.9680986386534624,0.4664393713072846,189157.55370529555,0.2522624646247323,0.2329706921991854,0.2164941740518465,-14.620003475140791,0.0795028448722144,105.00274873843242,0.5230619237497882,4.657461783552048,0,1,Apple Music
0.5589999999999999,0.716,224013.0,0.474,0.0,0.135,-6.714,0.052,77.811,0.302,79.0,11,1,Spotify
0.1765,0.5635,324933.0,0.5445,1.665e-05,0.08685,-11.0955,0.0399,93.996,0.3205,58.5,4,1,Apple Music
0.0035355,0.5569999999999999,216060.0,0.925,0.7765,0.152,-7.128,0.04235,134.8435,0.6395,56.5,2,1,Spotify
0.286,0.672,201287.0,0.735,0.0,0.242,-4.7330000000000005,0.0457,115.741,0.754,87.0,5,1,Spotify
0.7960784378219703,0.4852729200230947,373647.4830230162,0.2702951790431062,0.5266819685844469,0.243796753740972,-16.67388552071986,0.0514016408471917,111.26772225826276,0.4096828772935021,24.426005709140373,0,0,Apple Music
0.275,0.491,179467.0,0.389,1.24e-06,0.256,-15.245,0.0318,86.62200000000001,0.46,35.0,7,1,Spotify
0.437,0.79,190005.0,0.631,0.0,0.158,-5.549,0.0425,94.039,0.889,91.0,8,0,Spotify
0.27735655,0.43895,242835.55,0.5793499999999999,0.002605263,0.2162999999999999,-6.8474,0.04723,114.092,0.4482000000000001,47.35,3,1,Apple Music
0.7181388888888889,0.4825555555555556,349993.69444444444,0.3212805555555555,0.8393888888888889,0.1479888888888888,-16.223777777777773,0.0491527777777777,120.99527777777776,0.3131833333333333,45.333333333333336,0,1,Apple Music
0.01728,0.5663333333333332,205311.0,0.892,1.0733333333333334e-05,0.0581666666666666,-5.168,0.0863999999999999,144.48933333333335,0.8646666666666668,55.66666666666666,2,1,Apple Music
0.0002115,0.4194999999999999,403375.75,0.936,0.7505,0.278825,-5.1055,0.072625,138.11,0.4702499999999999,48.0,7,1,Apple Music
0.4100020784313725,0.6004509803921567,223006.8588235294,0.5505058823529411,0.1092255607843137,0.1319380392156863,-8.48982745098039,0.0633407843137254,121.08227058823526,0.4385117647058823,57.71764705882353,5,1,Apple Music
0.493805,0.5370714285714285,228949.57142857145,0.5607142857142857,0.0023861728571428,0.1233571428571428,-7.792571428571429,0.0837357142857142,111.28735714285712,0.4100714285714286,52.142857142857146,11,1,Apple Music
0.5943619825783972,0.5732664537359659,239361.2973383662,0.434968904374758,0.0006975462882307,0.1617355662020906,-9.853464953542392,0.0325514769647696,116.44153146535037,0.3641387127371274,44.82304490902052,0,1,Spotify
0.0069670808333333,0.4295833333333333,271855.1666666666,0.9014375,0.0177800941666666,0.18168125,-4.980375,0.1017020833333333,138.37025,0.4408416666666667,47.58333333333333,11,1,Apple Music
0.30512602,0.606231,228646.745,0.725903,0.238556835,0.1344574999999999,-9.489125,0.0994685,126.27182500000002,0.49878,48.915,6,1,Apple Music
0.06925515,0.41848,256756.4,0.7514200000000001,0.38662324,0.256582,-10.30426,0.0478259999999999,127.63231999999998,0.52874,35.08,2,0,Apple Music
0.3357621493024006,0.6870717246918554,232870.91090605105,0.5274717042485569,0.0195409844534612,0.1352847927573401,-9.506940032484348,0.0720691328613599,119.0882950354697,0.7230412608878233,43.4370294937352,7,1,Apple Music
0.0008232080555555,0.3759166666666666,256556.5555555555,0.9138888888888888,0.2030560277777778,0.19565,-3.876555555555555,0.0660666666666666,134.05555555555557,0.4291777777777777,52.52777777777778,3,1,Apple Music
0.2019999999999999,0.8759999999999999,175230.0,0.519,0.0,0.108,-6.531000000000001,0.143,94.981,0.158,83.0,11,1,Spotify
0.986,0.373,201771.0,0.113,0.0112,0.221,-14.696,0.0473,88.074,0.264,0.0,0,1,Apple Music
0.0626,0.672,169248.0,0.594,5.14e-05,0.152,-6.813,0.0789,171.854,0.158,85.0,1,0,Spotify
0.0524,0.728,166852.0,0.584,0.0,0.0658,-7.255,0.176,161.9,0.365,76.0,10,0,Spotify
0.0127,0.638,233858.0,0.659,0.0,0.187,-6.215,0.0627,103.029,0.341,75.0,10,0,Spotify
0.483,0.7040000000000001,195044.0,0.706,0.0,0.0965,-5.233,0.111,92.965,0.856,82.0,11,0,Spotify
0.415,0.578,215671.0,0.588,0.0,0.114,-4.92,0.255,79.17399999999999,0.3,76.0,0,0,Spotify
0.0338,0.8959999999999999,303077.0,0.515,0.0,0.317,-5.395,0.183,138.016,0.174,81.0,2,1,Spotify
0.4862083333333333,0.6408333333333333,166508.20833333334,0.364,0.1113172625,0.186975,-14.436541666666663,0.082775,112.72216666666668,0.6439166666666667,15.208333333333334,2,1,Spotify
0.121,0.733,142000.0,0.6779999999999999,0.0,0.344,-7.771,0.4379999999999999,175.985,0.841,81.0,6,1,Spotify
0.428,0.82,214027.0,0.5820000000000001,0.0,0.0419,-4.441,0.0454,112.064,0.309,75.0,2,1,Spotify
0.0457075,0.7649,352827.9,0.6103000000000001,0.8018000000000001,0.3539,-12.357399999999998,0.06666,121.304,0.32694,45.0,11,1,Spotify
0.1204481472727272,0.5498194805194805,184813.0974025974,0.9187142857142856,0.0024426696103896,0.2143467532467532,-3.988850649350649,0.1305987012987013,126.65635454545456,0.5652584415584415,46.20649350649351,8,1,Apple Music
0.28,0.7240000000000001,207333.0,0.647,0.0,0.102,-5.642,0.0658,106.96,0.435,84.0,1,1,Spotify
0.176,0.741,178400.0,0.6859999999999999,0.5529999999999999,0.439,-5.704,0.0361,102.027,0.418,76.0,2,1,Spotify
0.0779,0.7170000000000001,205800.0,0.645,0.0,0.146,-5.089,0.0774,150.04399999999998,0.1369999999999999,82.0,5,0,Spotify
0.20908385,0.6793277777777776,333854.3,0.6514055555555557,0.3150725,0.1529527777777778,-10.692744444444443,0.0615505555555555,125.35302777777775,0.5111188888888889,35.583333333333336,6,1,Apple Music
0.6765810794235964,0.5385180750310948,241492.33269352588,0.3448080613979061,0.0103758691642715,0.1902693768810998,-12.921668371786398,0.0766686300475481,122.78408235607648,0.4718913101681177,46.35740328839983,11,1,Apple Music
0.2282199999999999,0.602,205069.2,0.6141,0.00031541,0.0959899999999999,-9.21,0.03566,107.1537,0.5175000000000001,37.3,11,1,Apple Music
0.3397514732456141,0.5534156140350878,241923.74956140356,0.5629700438596491,0.0181832923881579,0.1959444078947368,-8.353143640350874,0.0391198245614035,116.48443333333331,0.5431792543859648,45.47982456140351,7,1,Apple Music
0.3125705899716106,0.4308697416852191,277729.35982963344,0.5668730348623252,0.3878168105560077,0.1646055598732103,-10.644130822683389,0.0464484674467248,123.43736662228235,0.3643437788506184,43.951010613962886,7,1,Spotify
0.7743550131061598,0.4763165137614679,550854.7141218872,0.2655849770642201,0.0176894333650065,0.231411369593709,-19.86590596330275,0.5477987221494103,91.4615501310616,0.373267250982962,8.556356487549149,5,1,Apple Music
0.206,0.581,173653.0,0.452,0.00329,0.0881,-9.558,0.15,75.046,0.523,79.0,11,1,Spotify
0.00037855,0.3644,271469.4,0.9736,0.374778,0.4716,-5.2086,0.13394,143.15300000000002,0.1982,45.8,7,0,Apple Music
0.173,0.757,228207.0,0.8490000000000001,0.0,0.0878,-3.424,0.0536,150.036,0.826,82.0,5,0,Spotify
0.2920186666666667,0.5160222222222222,245333.4111111111,0.4839333333333334,0.0890729466666666,0.1181766666666666,-9.677366666666666,0.04295,120.1688,0.3490822222222222,53.75555555555555,5,1,Apple Music
0.0202,0.797,222621.0,0.5429999999999999,0.0,0.0726,-5.744,0.0439,115.036,0.1639999999999999,83.0,11,1,Spotify
0.2893373014971788,0.6201938960843437,228584.44243072547,0.5829191116937865,0.0867234880879888,0.1684790693764983,-8.083754388218958,0.0805663903315237,112.27283338524008,0.4085215853194156,58.414968940273816,2,1,Apple Music
0.12,0.916,195591.0,0.493,2.63e-06,0.211,-7.371,0.162,140.05700000000002,0.327,75.0,1,0,Spotify
0.6709999999999999,0.348,483300.0,0.532,0.5489999999999999,0.0757,-14.953,0.0403,93.007,0.574,33.0,9,0,Apple Music
0.935,0.193,183333.0,0.095,0.277,0.109,-23.482,0.0468,107.44,0.0419,50.0,4,1,Spotify
0.6038307692307693,0.4122,197323.66153846157,0.3263492307692307,8.993369230769231e-05,0.2751615384615385,-12.300369230769231,0.0461292307692307,125.16952307692308,0.404523076923077,44.38461538461539,7,1,Apple Music
0.02742,0.8356666666666667,230838.0,0.5204444444444444,0.0136715333333333,0.1502,-9.10122222222222,0.1395222222222222,113.97655555555556,0.5852222222222223,31.777777777777786,1,1,Spotify
0.6568005641025642,0.5398395604395605,233322.7527472528,0.4471161172161172,0.0419343643223443,0.1331792307692308,-12.803178754578756,0.0520565201465201,118.78998315018312,0.4981809523809525,38.25091575091575,7,1,Apple Music
0.379,0.727,212467.0,0.774,2.47e-06,0.114,-5.246,0.0588,99.932,0.211,77.0,10,0,Spotify
0.8620638775510203,0.5490844897959184,189204.1167346939,0.2347501020408163,0.4394213120816324,0.2735214285714284,-21.61787816326531,0.1317689183673469,116.52238020408164,0.6430811836734692,1.4293877551020409,7,1,Apple Music
0.693,0.47,208000.0,0.221,0.0,0.104,-9.243,0.0371,133.714,0.264,77.0,5,1,Spotify
0.1478456917881936,0.719726968679397,274190.98664259946,0.6667818234185026,0.040539120235674,0.1673009816678711,-8.258083603680992,0.2244939393510069,115.25872884501064,0.5842846754379593,50.11922582685765,7,1,Apple Music
0.124,0.8340000000000001,295147.0,0.674,0.0,0.0828,-13.455,0.0721,119.039,0.951,56.0,7,0,Apple Music
0.0484837815369343,0.3794565828044381,270967.1393087073,0.7830261083055567,0.3618318169538285,0.2264061442856491,-10.40999070362084,0.0676242408109218,127.77695986393314,0.3522481382585269,37.14564083831789,1,1,Spotify
0.598,0.711,199343.0,0.7609999999999999,0.127,0.134,-7.267,0.233,160.738,0.526,52.0,6,1,Apple Music
0.3259166666666666,0.4486666666666666,243697.8333333333,0.5028333333333334,0.0113220166666666,0.2868333333333332,-7.867666666666667,0.0429333333333333,121.16766666666668,0.3031833333333333,45.5,11,1,Apple Music
0.088,0.931,179405.0,0.387,0.0,0.136,-9.127,0.412,125.978,0.376,85.0,1,1,Spotify
0.4570526315789473,0.6740526315789473,240635.0526315789,0.5397894736842107,4.793894736842106e-05,0.1816210526315789,-7.528526315789473,0.0414421052631578,117.49457894736842,0.6618421052631578,61.78947368421053,0,1,Apple Music
0.2130788493989594,0.5416337985595191,308574.4208739505,0.617007596299867,0.2008130695027635,0.1813020883255512,-9.839811863047192,0.0544238301186117,129.74196675576724,0.5836126505436984,38.30395665954619,7,1,Apple Music
0.0144,0.517,216533.0,0.7759999999999999,0.0,0.113,-5.271,0.0362,96.002,0.4479999999999999,76.0,11,1,Spotify
0.44,0.618,229960.0,0.693,0.759,0.1009999999999999,-7.888999999999999,0.3329999999999999,143.98,0.439,80.0,1,0,Spotify
0.946,0.542,247818.0,0.16,0.928,0.263,-21.672,0.0365,126.921,0.198,52.0,7,0,Spotify
0.3220830714446303,0.5961867163553256,248527.37990187012,0.6606182000544462,0.003763971338848,0.2362666451156699,-8.250988588504216,0.0681616469017093,122.89364573803144,0.5898239809347143,54.98035078096998,9,1,Apple Music
0.7480476190476191,0.5966031746031746,245418.49206349207,0.3863888888888889,0.2784316487301587,0.190247619047619,-9.608873015873016,0.1775571428571428,100.1151746031746,0.7023333333333333,14.333333333333334,7,1,Apple Music
0.3670011039321851,0.6605592159899182,207082.53491392356,0.5992726614284323,0.0128106670971314,0.157717324593129,-7.625980813526204,0.0606889737210269,125.02114612162326,0.7605775254772923,46.95310496007055,7,1,Apple Music
0.3741265859412805,0.517565504869626,229482.6049560654,0.5865768899833168,0.1385669679996394,0.1957241346907,-9.113321286743764,0.0453990509299325,120.42697694708336,0.5134754083655835,43.20159506319864,9,1,Spotify
0.8008422336676605,0.2206413689346707,311329.8094108611,0.1602085782958344,0.5864938017032619,0.1348838560585525,-19.826726714556788,0.0409282940272883,104.11417961958976,0.2074105755850727,23.355046534742925,9,1,Spotify
0.0019011,0.8045,393685.0,0.6965,0.8674999999999999,0.09945,-6.6110000000000015,0.11635,124.998,0.472,0.0,2,1,Apple Music
0.2189999999999999,0.7090000000000001,234198.0,0.483,2.33e-06,0.241,-3.734,0.0281,123.566,0.8340000000000001,78.0,0,1,Spotify
0.8455277777777778,0.5118055555555556,143557.08333333334,0.19695,2.4e-07,0.3098361111111111,-13.738583333333336,0.1363861111111111,122.27258333333336,0.5269444444444443,34.5,7,1,Spotify
0.0351,0.82,151851.0,0.603,0.0159,0.122,-7.18,0.308,159.976,0.177,76.0,8,1,Spotify
0.4975202083333334,0.6369800595238095,195287.57946428572,0.5579700595238096,0.1356662084077381,0.235208556547619,-9.332694047619052,0.0481816517857142,114.15262008928572,0.7078413690476191,40.40669642857144,11,1,Apple Music
0.708,0.7170000000000001,185520.0,0.5770000000000001,0.00428,0.0899,-5.436,0.0491,104.927,0.235,75.0,8,1,Spotify
0.3791591666666667,0.7296083333333334,234520.1666666667,0.56565,0.0018473337499999,0.1584041666666666,-5.910791666666665,0.1489666666666666,131.1827,0.5242166666666667,65.14166666666665,6,0,Apple Music
0.1069361816769656,0.4525752945392531,307192.5638084872,0.7528505090689402,0.5421461664524154,0.2212809160887983,-9.078425482919016,0.0641532866176117,127.34111677492838,0.5101251500504821,40.64395387516502,7,1,Apple Music
0.0256,0.82,210787.0,0.568,0.0,0.0952,-8.23,0.411,152.279,0.535,77.0,6,0,Spotify
0.4825629166666667,0.6300520833333333,214537.4208333333,0.52731375,0.0117324261041666,0.1891244791666667,-9.674515625,0.0711795833333333,127.33429583333334,0.5539458333333334,47.815625,11,1,Spotify
0.597,0.614,211764.0,0.527,0.0,0.11,-6.374,0.0302,121.941,0.354,81.0,10,1,Spotify
0.0778003055555555,0.3112777777777778,271448.0555555555,0.8951666666666667,0.0003246877777777,0.2158777777777777,-5.094166666666666,0.0828555555555555,118.11622222222222,0.1487222222222222,45.888888888888886,10,1,Spotify
0.1772196569961747,0.6492288852759369,231036.31039335585,0.6830026246601552,0.0238303748170184,0.1784365915637656,-6.422741569632655,0.0852728751603581,119.91976752432596,0.5472697110839158,54.83874328907228,7,1,Spotify
0.0609350719286538,0.4262464674337956,222508.76507385063,0.8551259527385522,0.0461506851964716,0.220879363517655,-5.2675149202466,0.0905585526157182,133.57222745938145,0.4048646281883308,45.20933725640971,9,1,Apple Music
0.356,0.755,205440.0,0.74,1.05e-05,0.0994,-5.354,0.04,116.946,0.33,78.0,0,0,Spotify
0.203,0.726,217104.0,0.8,0.000175,0.107,-5.858,0.0588,109.984,0.765,75.0,11,0,Spotify
0.375,0.831,245667.0,0.485,1.47e-05,0.118,-6.6770000000000005,0.15,80.02199999999999,0.622,76.0,10,0,Spotify
0.9502438867438868,0.2462540448611877,315107.9794079793,0.273666961757676,0.3467802637801066,0.2177126999448428,-17.299999126677697,0.0559451047986762,101.14557625482624,0.1804419562419562,9.426089354660784,2,1,Spotify
0.1371507199999999,0.5022399999999998,265874.72,0.8332799999999999,0.025882526,0.1879839999999998,-5.281320000000001,0.045292,136.79572000000007,0.5123199999999998,48.2,11,0,Apple Music
0.9785,0.4305,288920.0,0.2375,0.45664,0.2665,-15.487000000000002,0.0446,88.04,0.222,38.5,7,1,Apple Music
0.3302547258621895,0.5437233926262232,303081.38854464435,0.5759209189399415,0.0915649162932393,0.2199510089049279,-9.5504593533765,0.0480589828364721,119.62568568346876,0.5651301112091482,41.70296711696787,9,1,Apple Music
0.9862204529309871,0.3285799434659872,295783.5899532027,0.0681787272725115,0.8673383317995665,0.1155499031772815,-27.35855832568042,0.0454912216855563,96.34906954133416,0.1749480265906829,35.29416682445711,1,1,Spotify
0.0563049196531246,0.4957183266007452,220534.61555261235,0.8352400566112225,0.0281432757441582,0.1868919714696776,-5.086636486332586,0.0678187635607856,130.23047143028242,0.4650478160448327,48.19028486103065,6,1,Spotify
0.113,0.8079999999999999,166400.0,0.617,0.0,0.7340000000000001,-9.32,0.442,149.96200000000002,0.632,84.0,10,0,Spotify
0.16,0.769,249609.0,0.838,0.0,0.0935,-5.238,0.0633,93.996,0.602,82.0,2,1,Spotify
0.487,0.7239999999999999,212391.0,0.5456666666666666,0.0,0.1774333333333333,-6.428666666666667,0.0532333333333333,94.657,0.8846666666666668,60.66666666666666,7,1,Apple Music
0.9833333333333334,0.3096666666666667,356422.3333333333,0.0912666666666666,0.5690000000000001,0.1401333333333333,-26.244333333333334,0.0389666666666666,92.32033333333334,0.2623,35.666666666666664,7,0,Spotify
0.5693993620414672,0.5482536191878297,211270.3694945406,0.4440387866519446,0.1016677700585817,0.1634850999877315,-11.335489295791929,0.0362567261685682,120.56278781744572,0.6760192491718807,34.33253588516746,7,1,Apple Music
